tr324.0;10.53.;52 км 100м, Киевское шоссе, объездная г. Гатчина;А;Из СПб;http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20100%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg
tr324.1;10.53.;52 км 100м, Киевское шоссе, объездная г. Гатчина;Б;В СПб;http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20100%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
tr325.0;10.54.;52 км 690м, Киевское шоссе, объездная г. Гатчина;А;Из СПб;http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20690%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg
tr325.1;10.54.;52 км 690м, Киевское шоссе, объездная г. Гатчина;Б;В СПб;http://elvispiter.ru/images/52%20%D0%BA%D0%BC%20690%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BE%D0%B1%D1%8A%D0%B5%D0%B7%D0%B4%D0%BD%D0%B0%D1%8F%20%D0%B3.%20%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
tr86.0;10.16.;53 км 800 м, Спб-Псков, п. Большие Колпаны, стрелка к виадуку;А;В СПб;http://elvispiter.ru/images/53%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A1%D0%BF%D0%B1-%D0%9F%D1%81%D0%BA%D0%BE%D0%B2%2C%20%D0%BF.%20%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5%20%D0%9A%D0%BE%D0%BB%D0%BF%D0%B0%D0%BD%D1%8B%2C%20%D1%81%D1%82%D1%80%D0%B5%D0%BB%D0%BA%D0%B0%20%D0%BA%20%D0%B2%D0%B8%D0%B0%D0%B4%D1%83%D0%BA%D1%83%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%91.jpg
tr86.1;10.16.;53 км 800 м, Спб-Псков, п. Большие Колпаны, стрелка к виадуку;Б;Из СПб;http://elvispiter.ru/images/53%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A1%D0%BF%D0%B1-%D0%9F%D1%81%D0%BA%D0%BE%D0%B2%2C%20%D0%BF.%20%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B8%D0%B5%20%D0%9A%D0%BE%D0%BB%D0%BF%D0%B0%D0%BD%D1%8B%2C%20%D1%81%D1%82%D1%80%D0%B5%D0%BB%D0%BA%D0%B0%20%D0%BA%20%D0%B2%D0%B8%D0%B0%D0%B4%D1%83%D0%BA%D1%83%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg
tr556.0;10.68.;58 км 120м трасса А-120 (Южное полукольцо), д. Войсковицы, АЗС =Газпромнефть=;А;Из СПб;http://elvispiter.ru/images/58%20%D0%BA%D0%BC%20120%D0%BC%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%2C%20%D0%B4.%D0%92%D0%BE%D0%B8%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%20%D0%90.jpg
tr556.1;10.68.;58 км 120м трасса А-120 (Южное полукольцо), д. Войсковицы, АЗС =Газпромнефть=;Б;В СПб;http://elvispiter.ru/images/58%20%D0%BA%D0%BC%20120%D0%BC%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%2C%20%D0%B4.%20%D0%92%D0%BE%D0%B9%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%3D%20%D0%91.jpg
tr563.0;10.69.;д. Войсковицы, АЗС =Газпромнефть=,  200 м от трассы А-120 (Южное полукольцо);А;Из СПб;http://elvispiter.ru/images/%2810.69%20%D0%90%29%20%D0%B4.%20%D0%92%D0%BE%D0%B9%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%3D%2C%20%20200%20%D0%BC%20%D0%BE%D1%82%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D1%8B%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%20%D0%90.JPG
tr563.1;10.69.;д. Войсковицы, АЗС =Газпромнефть=,  200 м от трассы А-120 (Южное полукольцо);Б;В СПб;http://elvispiter.ru/images/%2810.69%20%D0%91%29%20%D0%B4.%20%D0%92%D0%BE%D0%B9%D1%81%D0%BA%D0%BE%D0%B2%D0%B8%D1%86%D1%8B%2C%20%D0%90%D0%97%D0%A1%20%3D%D0%93%D0%B0%D0%B7%D0%BF%D1%80%D0%BE%D0%BC%D0%BD%D0%B5%D1%84%D1%82%D1%8C%3D%2C%20%20200%20%D0%BC%20%D0%BE%D1%82%20%D1%82%D1%80%D0%B0%D1%81%D1%81%D1%8B%20%D0%90-120%20%28%D0%AE%D0%B6%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%BE%D0%BB%D1%83%D0%BA%D0%BE%D0%BB%D1%8C%D1%86%D0%BE%29%20%D0%91.JPG
tr499.0;10.63.;55 км 500м, Киевское шоссе, д. Лядино, 500м от гатчинской объездной;А;Из СПб;http://elvispiter.ru/images/%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%2055%2C500%D0%BA%D0%BC%20%D0%90%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG
tr499.1;10.63.;55 км 500м, Киевское шоссе, д. Лядино, 500м от гатчинской объездной;Б;В СПб;http://elvispiter.ru/images/%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%2055%2C500%D0%BA%D0%BC%20%D0%91%20%D0%B2%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG
tr500.0;10.64.;55 км 700м, Киевское шоссе, д. Лядино, у д. 28, 700м от гатчинской объездной;А;В СПб;http://elvispiter.ru/images/%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%20%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%20%D0%B4.28%20%20%D0%90%20%D0%B2%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG
tr500.1;10.64.;55 км 700м, Киевское шоссе, д. Лядино, у д. 28, 700м от гатчинской объездной;Б;Из СПб;http://elvispiter.ru/images/%D0%B4%D0%B5%D1%80%D0%B5%D0%B2%D0%BD%D1%8F%20%D0%9B%D1%8F%D0%B4%D0%B8%D0%BD%D0%BE%20%D0%BE%D0%BA%D0%BE%D0%BB%D0%BE%20%D0%B4.28%20%D0%91%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9%20%D1%80%D0%B0%D0%B7%D0%BC%D0%B5%D1%80.JPG
tr87.0;10.32.;63 км 200 м, Спб-Псков, п. Никольское;А;В СПб;http://elvispiter.ru/images/63%D0%B0.jpg
tr87.1;10.32.;63 км 200 м, Спб-Псков, п. Никольское;Б;Из СПб;http://elvispiter.ru/images/63.jpg
tr328.0;10.49.;65 км 800 м, Киевское шосс, п. Н. Колено, в СПб;А;В СПб;http://elvispiter.ru/images/65%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%2C%20%D0%BF.%20%D0%9D.%20%D0%9A%D0%BE%D0%BB%D0%B5%D0%BD%D0%BE%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%20%D0%90.jpg
tr328.1;10.49.;65 км 800 м, Киевское шосс, п. Н. Колено, в СПб;Б;Из СПб;http://elvispiter.ru/images/65.jpg
tr88.0;10.40.;73 км 300 м, Киевское шоссе;А;В СПб;http://elvispiter.ru/images/73%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%20%D0%90.jpg
tr88.1;10.40.;73 км 300 м, Киевское шоссе;Б;Из СПб;http://elvispiter.ru/images/73.jpg
tr89.0;10.19.;п. Выра, 74 км Киевское  шоссе, у дома 25а, музей "Домик станционного смотрителя";А;В СПб;http://elvispiter.ru/images/10.19_a.jpg
tr89.1;10.19.;п. Выра, 74 км Киевское  шоссе, у дома 25а, музей "Домик станционного смотрителя";Б;Из СПб;http://elvispiter.ru/images/10.19_b.jpg
tr459.0;10.61.;75 км 800 м, Киевское шоссе, п.Выра / Рождествено АЗС Роснефть;А;В СПб;http://elvispiter.ru/images/75%D0%BA%D0%BC%20800%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF.%D0%92%D1%8B%D1%80%D0%B0%20%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BE%2C%20%D0%90%D0%97%D0%A1%20%D0%A0%D0%BE%D1%81%D0%BD%D0%B5%D1%84%D1%82%D1%8C%20%D0%90.jpg
tr459.1;10.61.;75 км 800 м, Киевское шоссе, п.Выра / Рождествено АЗС Роснефть;Б;Из СПб;http://elvispiter.ru/images/75%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%20%282%29.jpg
tr90.0;10.22.;79 км, Киевское шоссе, д. Рождествено, поворот на п. Батово;А;Из СПб;http://elvispiter.ru/images/79%20%D0%BA%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BE%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%BF.%20%D0%91%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%20%D0%90.JPG
tr90.1;10.22.;79 км, Киевское шоссе, д. Рождествено, поворот на п. Батово;Б;В СПб;http://elvispiter.ru/images/79%20%D0%BA%D0%BC%2C%20%D0%9A%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%A0%D0%BE%D0%B6%D0%B4%D0%B5%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BE%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%BF.%20%D0%91%D0%B0%D1%82%D0%BE%D0%B2%D0%BE%20%D0%91.JPG
tr91.0;10.27.;п. Сиверский, ул. Заводская ;А;;http://elvispiter.ru/images/%D0%BF.%20%D0%A1%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B9%2C%20%D1%83%D0%BB.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F%20%20%D0%90.JPG
tr91.1;10.27.;п. Сиверский, ул. Заводская ;Б;;http://elvispiter.ru/images/%D0%BF.%20%D0%A1%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B9%2C%20%D1%83%D0%BB.%20%D0%97%D0%B0%D0%B2%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F.JPG
tr331.0;10.50.;п. Сиверский, ул. Вокзальная, площадь;А;;http://elvispiter.ru/images/%D0%BF.%20%D0%A1%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B9%2C%20%D1%83%D0%BB.%20%D0%92%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%2C%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C.JPG
tr331.1;10.50.;п. Сиверский, ул. Вокзальная, площадь;Б;;http://elvispiter.ru/images/10.50_%D0%BF.%20%D0%A1%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B9%2C%20%D1%83%D0%BB.%20%D0%92%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%2C%20%D0%BF%D0%BB%D0%BE%D1%89%D0%B0%D0%B4%D1%8C_%D0%91-2.jpg
tr441.0;10.59.;п. Сиверский,  Большой проспект, у магазина "Стройудача;А;;http://elvispiter.ru/images/%D0%BF.%20%D0%A1%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B9%2C%20%20%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9%20%D0%BF%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82%2C%20%D1%83%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D0%B0%20%D0%A1%D1%82%D1%80%D0%BE%D0%B9%D1%83%D0%B4%D0%B0%D1%87%D0%B0_%D0%90.jpg
tr441.1;10.59.;п. Сиверский,  Большой проспект, у магазина "Стройудача;Б;;http://elvispiter.ru/images/%D0%BF.%20%D0%A1%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%BA%D0%B8%D0%B9%2C%20%20%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B9%20%D0%BF%D1%80%D0%BE%D1%81%D0%BF%D0%B5%D0%BA%D1%82%2C%20%D1%83%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D0%B0%20%D0%A1%D1%82%D1%80%D0%BE%D0%B9%D1%83%D0%B4%D0%B0%D1%87%D0%B0_%D0%91.jpg
tr330.0;10.43.;Пудостьское сельское поселение, поворот на Мыза-Ивановку, "стрелка";А;;http://elvispiter.ru/images/IMG_0589.jpg
tr330.1;10.43.;Пудостьское сельское поселение, поворот на Мыза-Ивановку, "стрелка";Б;;http://elvispiter.ru/images/IMG_0593.jpg
tr332.0;10.44.;Гатчинский район, п.Пудость, перед АЗС;А;;http://elvispiter.ru/images/IMG_0617.jpg
tr332.1;10.44.;Гатчинский район, п.Пудость, перед АЗС;Б;;http://elvispiter.ru/images/IMG_0603.jpg
tr94.0;10.23.;5 км,Трасса Красное Село-Гатчина-Павловск, у поворота на Туутари-парк;А;В СПб;http://elvispiter.ru/images/%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE%20%D0%90.jpg
tr94.1;10.23.;5 км,Трасса Красное Село-Гатчина-Павловск, у поворота на Туутари-парк;Б;Из СПб;http://elvispiter.ru/images/%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE%20%D0%91.jpg
tr95.0;10.25.;10 км 600 м, Трасса Красное Село-Гатчина-Павловск, п. Тайцы, поворот на Торфопредприятие;А;В СПб;http://elvispiter.ru/images/10%20%D0%BA%D0%BC%20600%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%D0%BF.%20%D0%A2%D0%B0%D0%B9%D1%86%D1%8B%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%BE%D1%80%D1%84%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5%20%D0%90.jpg
tr95.1;10.25.;10 км 600 м, Трасса Красное Село-Гатчина-Павловск, п. Тайцы, поворот на Торфопредприятие;Б;Из СПб;http://elvispiter.ru/images/10%20%D0%BA%D0%BC%20600%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%D0%BF.%20%D0%A2%D0%B0%D0%B9%D1%86%D1%8B%2C%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%20%D0%BD%D0%B0%20%D0%A2%D0%BE%D1%80%D1%84%D0%BE%D0%BF%D1%80%D0%B5%D0%B4%D0%BF%D1%80%D0%B8%D1%8F%D1%82%D0%B8%D0%B5%20%D0%B1.jpg
tr341.0;13.11.;25 км 030 м, ЮПК, развилка на Клясино и Красное Село;А;В СПб;http://elvispiter.ru/images/IMG_2275%2025%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%AE%D0%9F%D0%9A%2C%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B4%D0%B2%D0%BE%D1%80%D0%B5%D1%86%20%D0%B8%20%D0%9A%D0%BE%D1%82%D0%BB%D1%8B%20%D0%90.jpg
tr341.1;13.11.;25 км 030 м, ЮПК, развилка на Клясино и Красное Село;Б;Из СПб;http://elvispiter.ru/images/IMG_2281%2025%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%AE%D0%9F%D0%9A%2C%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B4%D0%B2%D0%BE%D1%80%D0%B5%D1%86%20%D0%B8%20%D0%9A%D0%BE%D1%82%D0%BB%D1%8B%20%D0%91.jpg
tr463.0;13.14.;26 км 430 м, ЮПК, п. Гостилицы, 500м до развилки на г. Петергоф и Копорье;А;Из СПб;http://elvispiter.ru/images/26%20%D0%BA%D0%BC%20430%20%D0%BC%2C%20%D0%AE%D0%9F%D0%9A%2C%20%D0%BF.%20%D0%93%D0%BE%D1%81%D1%82%D0%B8%D0%BB%D0%B8%D1%86%D1%8B%2C%20500%D0%BC%20%D0%B4%D0%BE%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%B8%20%D0%BD%D0%B0%20%D0%B3.%20%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B3%D0%BE%D1%84%20%D0%B8%20%D0%9A%D0%BE%D0%BF%D0%BE%D1%80%D1%8C%D0%B5%20%D0%90.jpg
tr463.1;13.14.;26 км 430 м, ЮПК, п. Гостилицы, 500м до развилки на г. Петергоф и Копорье;Б;В СПб;http://elvispiter.ru/images/26%20%D0%BA%D0%BC%20430%20%D0%BC%2C%20%D0%AE%D0%9F%D0%9A%2C%20%D0%BF.%20%D0%93%D0%BE%D1%81%D1%82%D0%B8%D0%BB%D0%B8%D1%86%D1%8B%2C%20500%D0%BC%20%D0%B4%D0%BE%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%B8%20%D0%BD%D0%B0%20%D0%B3.%20%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B3%D0%BE%D1%84%20%D0%B8%20%D0%9A%D0%BE%D0%BF%D0%BE%D1%80%D1%8C%D0%B5%20%D0%91.jpg
tr340.0;13.10.;29 км 680 м, ЮПК, развилка на Петродворец и Котлы;А;Из СПб;http://elvispiter.ru/images/IMG_2257%2029%20%D0%BA%D0%BC%20650%20%D0%BC%2C%20%D0%AE%D0%9F%D0%9A%2C%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9A%D0%BB%D1%8F%D1%81%D0%B8%D0%BD%D0%BE%20%D0%B8%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE%20%D0%90.jpg
tr340.1;13.10.;29 км 680 м, ЮПК, развилка на Петродворец и Котлы;Б;В СПб;http://elvispiter.ru/images/IMG_2263%2029%20%D0%BA%D0%BC%20650%20%D0%BC%2C%20%D0%AE%D0%9F%D0%9A%2C%20%D1%80%D0%B0%D0%B7%D0%B2%D0%B8%D0%BB%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%9A%D0%BB%D1%8F%D1%81%D0%B8%D0%BD%D0%BE%20%D0%B8%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE%20%D0%91.jpg
tr464.0;13.15.;30 км 040 м, ЮПК, д. Дятлицы, развилка на Клясино и Красное Село;А;В СПб;http://elvispiter.ru/images/30%20040%20%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%20%D0%90.jpg
tr464.1;13.15.;30 км 040 м, ЮПК, д. Дятлицы, развилка на Клясино и Красное Село;Б;Из СПб;http://elvispiter.ru/images/30%20040%20%D0%BB%D0%B5%D0%B2%D0%B0%D1%8F%20%D1%81%D1%82%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%20%D0%91.jpg
tr96.0;13.1.;31 км 500 м,  Таллиннское шоссе, въезд в Санкт-Петербург,  СТО "Питер-Лада";А;В СПб;http://elvispiter.ru/images/31%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%A2%D0%B0%D0%BB%D0%BB%D0%B8%D0%BD%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%2C%20%D0%A1%D0%A2%D0%9E%20%D0%9F%D0%B8%D1%82%D0%B5%D1%80-%D0%9B%D0%B0%D0%B4%D0%B0%20%D0%90.jpg
tr96.1;13.1.;31 км 500 м,  Таллиннское шоссе, въезд в Санкт-Петербург,  СТО "Питер-Лада";Б;Из СПб;http://elvispiter.ru/images/IMG_1988%2031%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%A2%D0%B0%D0%BB%D0%BB%D0%B8%D0%BD%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%2C%20%D0%A1%D0%A2%D0%9E%20%D0%9F%D0%B8%D1%82%D0%B5%D1%80-%D0%9B%D0%B0%D0%B4%D0%B0%20%D0%91.jpg
tr469.0;13.16.;31 км 750 м,  Таллиннское шоссе, въезд в Санкт-Петербург,  СТО "Питер-Лада";А;В СПб;http://elvispiter.ru/images/31%20%D0%BA%D0%BC%20750%20%D0%BC%2C%20%20%D0%A2%D0%B0%D0%BB%D0%BB%D0%B8%D0%BD%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B2%D1%8A%D0%B5%D0%B7%D0%B4%20%D0%B2%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%2C%20%20%D0%A1%D0%A2%D0%9E%20%D0%9F%D0%B8%D1%82%D0%B5%D1%80-%D0%9B%D0%B0%D0%B4%D0%B0%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1%2C%20%D0%90.jpg
